GAIteration,GenerationNumber,TotalFitness,AverageFitness,HighestFitness,PopulationSize,StoppingConditionReached
iteration790,12,547,5.47,7,100,False
iteration790,13,573,5.73,7,100,False
iteration790,14,582,5.82,8,100,False
iteration790,15,598,5.98,8,100,False
iteration790,16,620,6.2,8,100,False
iteration790,17,642,6.42,8,100,False
iteration790,18,644,6.44,8,100,False
iteration790,19,643,6.43,8,100,False
iteration790,20,644,6.44,8,100,False
iteration790,21,652,6.52,9,100,False
iteration790,22,667,6.67,9,100,False
iteration790,23,679,6.79,9,100,False
iteration790,24,684,6.84,9,100,False
iteration790,25,693,6.93,9,100,False
iteration790,26,695,6.95,9,100,False
iteration790,27,709,7.09,9,100,False
iteration790,28,720,7.2,9,100,False
iteration790,29,747,7.47,9,100,False
iteration790,30,758,7.58,9,100,False
iteration790,31,779,7.79,9,100,False
iteration790,32,775,7.75,9,100,False
iteration790,33,778,7.78,9,100,False
iteration790,34,790,7.9,9,100,False
iteration790,35,793,7.93,9,100,False
iteration790,36,803,8.03,9,100,False
iteration790,37,805,8.05,9,100,False
iteration790,38,819,8.19,9,100,False
iteration790,39,832,8.32,9,100,False
iteration790,40,831,8.31,9,100,False
iteration790,41,826,8.26,9,100,False
iteration790,42,826,8.26,9,100,False
iteration790,43,842,8.42,9,100,False
iteration790,44,841,8.41,9,100,False
iteration790,45,848,8.48,9,100,False
iteration790,46,847,8.47,10,100,True
iteration791,1,101,1.01,3,100,False
iteration791,2,176,1.76,4,100,False
iteration791,3,230,2.3,4,100,False
iteration791,4,292,2.92,4,100,False
iteration791,5,317,3.17,4,100,False
iteration791,6,336,3.36,4,100,False
iteration791,7,348,3.48,4,100,False
iteration791,8,361,3.61,4,100,False
iteration791,9,373,3.73,5,100,False
iteration791,10,391,3.91,5,100,False
iteration791,11,400,4.0,5,100,False
iteration791,12,415,4.15,6,100,False
iteration791,13,419,4.19,6,100,False
iteration791,14,443,4.43,6,100,False
iteration791,15,459,4.59,6,100,False
iteration791,16,476,4.76,7,100,False
iteration791,17,488,4.88,7,100,False
iteration791,18,489,4.89,7,100,False
iteration791,19,502,5.02,7,100,False
iteration791,20,508,5.08,7,100,False
iteration791,21,532,5.32,7,100,False
iteration791,22,547,5.47,7,100,False
iteration791,23,563,5.63,8,100,False
iteration791,24,580,5.8,8,100,False
iteration791,25,605,6.05,8,100,False
iteration791,26,636,6.36,8,100,False
iteration791,27,637,6.37,8,100,False
iteration791,28,657,6.57,8,100,False
iteration791,29,671,6.71,8,100,False
iteration791,30,669,6.69,8,100,False
iteration791,31,688,6.88,8,100,False
iteration791,32,700,7.0,8,100,False
iteration791,33,701,7.01,8,100,False
iteration791,34,700,7.0,8,100,False
iteration791,35,696,6.96,8,100,False
iteration791,36,704,7.04,8,100,False
iteration791,37,710,7.1,8,100,False
iteration791,38,719,7.19,8,100,False
iteration791,39,734,7.34,8,100,False
iteration791,40,735,7.35,8,100,False
iteration791,41,736,7.36,8,100,False
iteration791,42,742,7.42,8,100,False
iteration791,43,744,7.44,8,100,False
iteration791,44,745,7.45,8,100,False
iteration791,45,748,7.48,8,100,False
iteration791,46,758,7.58,8,100,False
iteration791,47,766,7.66,8,100,False
iteration791,48,765,7.65,8,100,False
iteration791,49,764,7.64,8,100,False
iteration791,50,763,7.63,8,100,False
iteration791,51,768,7.68,8,100,False
iteration791,52,773,7.73,9,100,False
iteration791,53,775,7.75,9,100,False
iteration791,54,788,7.88,9,100,False
iteration791,55,791,7.91,9,100,False
iteration791,56,803,8.03,9,100,False
iteration791,57,805,8.05,9,100,False
iteration791,58,808,8.08,9,100,False
iteration791,59,807,8.07,9,100,False
iteration791,60,806,8.06,9,100,False
iteration791,61,811,8.11,9,100,False
iteration791,62,806,8.06,9,100,False
iteration791,63,816,8.16,9,100,False
iteration791,64,823,8.23,9,100,False
iteration791,65,834,8.34,9,100,False
iteration791,66,836,8.36,9,100,False
iteration791,67,840,8.4,10,100,True
iteration792,1,89,0.89,5,100,False
iteration792,2,194,1.94,5,100,False
iteration792,3,266,2.66,5,100,False
iteration792,4,324,3.24,5,100,False
iteration792,5,350,3.5,5,100,False
iteration792,6,388,3.88,5,100,False
iteration792,7,413,4.13,5,100,False
iteration792,8,428,4.28,5,100,False
iteration792,9,441,4.41,5,100,False
iteration792,10,439,4.39,6,100,False
iteration792,11,468,4.68,6,100,False
iteration792,12,484,4.84,6,100,False
iteration792,13,497,4.97,6,100,False
iteration792,14,508,5.08,6,100,False
iteration792,15,511,5.11,6,100,False
iteration792,16,519,5.19,7,100,False
iteration792,17,517,5.17,7,100,False
iteration792,18,528,5.28,7,100,False
iteration792,19,519,5.19,7,100,False
iteration792,20,532,5.32,7,100,False
iteration792,21,550,5.5,7,100,False
iteration792,22,564,5.64,7,100,False
iteration792,23,580,5.8,7,100,False
iteration792,24,591,5.91,7,100,False
iteration792,25,598,5.98,7,100,False
iteration792,26,596,5.96,7,100,False
iteration792,27,613,6.13,7,100,False
iteration792,28,627,6.27,7,100,False
iteration792,29,630,6.3,7,100,False
iteration792,30,632,6.32,7,100,False
iteration792,31,633,6.33,7,100,False
iteration792,32,638,6.38,7,100,False
iteration792,33,646,6.46,7,100,False
iteration792,34,654,6.54,7,100,False
iteration792,35,658,6.58,8,100,False
iteration792,36,670,6.7,8,100,False
iteration792,37,674,6.74,8,100,False
iteration792,38,695,6.95,9,100,False
iteration792,39,707,7.07,9,100,False
iteration792,40,718,7.18,9,100,False
iteration792,41,720,7.2,9,100,False
iteration792,42,737,7.37,9,100,False
iteration792,43,745,7.45,9,100,False
iteration792,44,746,7.46,9,100,False
iteration792,45,760,7.6,9,100,False
iteration792,46,758,7.58,9,100,False
iteration792,47,758,7.58,9,100,False
iteration792,48,764,7.64,9,100,False
iteration792,49,773,7.73,9,100,False
iteration792,50,778,7.78,9,100,False
iteration792,51,775,7.75,9,100,False
iteration792,52,784,7.84,10,100,True
iteration793,1,88,0.88,4,100,False
iteration793,2,177,1.77,5,100,False
iteration793,3,258,2.58,6,100,False
iteration793,4,367,3.67,6,100,False
iteration793,5,404,4.04,6,100,False
iteration793,6,460,4.6,6,100,False
iteration793,7,492,4.92,6,100,False
iteration793,8,508,5.08,7,100,False
iteration793,9,534,5.34,7,100,False
iteration793,10,549,5.49,7,100,False
iteration793,11,564,5.64,7,100,False
iteration793,12,583,5.83,7,100,False
iteration793,13,586,5.86,7,100,False
iteration793,14,604,6.04,7,100,False
iteration793,15,610,6.1,7,100,False
iteration793,16,618,6.18,8,100,False
iteration793,17,628,6.28,8,100,False
iteration793,18,633,6.33,8,100,False
iteration793,19,632,6.32,8,100,False
iteration793,20,648,6.48,8,100,False
iteration793,21,647,6.47,8,100,False
iteration793,22,670,6.7,8,100,False
iteration793,23,674,6.74,8,100,False
iteration793,24,684,6.84,8,100,False
iteration793,25,688,6.88,8,100,False
iteration793,26,696,6.96,8,100,False
iteration793,27,712,7.12,8,100,False
iteration793,28,714,7.14,9,100,False
iteration793,29,717,7.17,9,100,False
iteration793,30,719,7.19,9,100,False
iteration793,31,744,7.44,9,100,False
iteration793,32,753,7.53,9,100,False
iteration793,33,764,7.64,9,100,False
iteration793,34,766,7.66,9,100,False
iteration793,35,768,7.68,9,100,False
iteration793,36,779,7.79,9,100,False
iteration793,37,788,7.88,9,100,False
iteration793,38,795,7.95,9,100,False
iteration793,39,802,8.02,9,100,False
iteration793,40,804,8.04,9,100,False
iteration793,41,818,8.18,9,100,False
iteration793,42,834,8.34,9,100,False
iteration793,43,837,8.37,9,100,False
iteration793,44,851,8.51,9,100,False
iteration793,45,865,8.65,9,100,False
iteration793,46,873,8.73,9,100,False
iteration793,47,874,8.74,9,100,False
iteration793,48,877,8.77,9,100,False
iteration793,49,868,8.68,9,100,False
iteration793,50,874,8.74,9,100,False
iteration793,51,882,8.82,9,100,False
iteration793,52,889,8.89,9,100,False
iteration793,53,889,8.89,9,100,False
iteration793,54,890,8.9,9,100,False
iteration793,55,887,8.87,9,100,False
iteration793,56,886,8.86,9,100,False
iteration793,57,893,8.93,9,100,False
iteration793,58,892,8.92,9,100,False
iteration793,59,897,8.97,9,100,False
iteration793,60,898,8.98,9,100,False
iteration793,61,897,8.97,9,100,False
iteration793,62,897,8.97,9,100,False
iteration793,63,900,9.0,9,100,False
iteration793,64,899,8.99,9,100,False
iteration793,65,898,8.98,9,100,False
iteration793,66,899,8.99,9,100,False
iteration793,67,897,8.97,9,100,False
iteration793,68,897,8.97,9,100,False
iteration793,69,897,8.97,9,100,False
iteration793,70,898,8.98,9,100,False
iteration793,71,897,8.97,9,100,False
iteration793,72,897,8.97,9,100,False
iteration793,73,897,8.97,9,100,False
iteration793,74,896,8.96,9,100,False
iteration793,75,896,8.96,9,100,False
iteration793,76,898,8.98,9,100,False
iteration793,77,898,8.98,9,100,False
iteration793,78,897,8.97,10,100,True
iteration794,1,107,1.07,4,100,False
iteration794,2,232,2.32,6,100,False
iteration794,3,329,3.29,6,100,False
iteration794,4,378,3.78,6,100,False
iteration794,5,442,4.42,6,100,False
iteration794,6,468,4.68,6,100,False
iteration794,7,490,4.9,6,100,False
iteration794,8,510,5.1,7,100,False
iteration794,9,527,5.27,7,100,False
iteration794,10,562,5.62,7,100,False
iteration794,11,588,5.88,7,100,False
iteration794,12,597,5.97,7,100,False
iteration794,13,610,6.1,7,100,False
iteration794,14,623,6.23,7,100,False
iteration794,15,630,6.3,7,100,False
iteration794,16,637,6.37,7,100,False
iteration794,17,636,6.36,7,100,False
iteration794,18,635,6.35,7,100,False
iteration794,19,651,6.51,8,100,False
iteration794,20,652,6.52,8,100,False
iteration794,21,655,6.55,8,100,False
iteration794,22,660,6.6,8,100,False
iteration794,23,666,6.66,8,100,False
iteration794,24,683,6.83,8,100,False
iteration794,25,700,7.0,8,100,False
iteration794,26,706,7.06,8,100,False
iteration794,27,702,7.02,9,100,False
iteration794,28,701,7.01,9,100,False
iteration794,29,713,7.13,9,100,False
iteration794,30,739,7.39,9,100,False
iteration794,31,772,7.72,9,100,False
iteration794,32,768,7.68,9,100,False
iteration794,33,774,7.74,9,100,False
iteration794,34,780,7.8,9,100,False
iteration794,35,788,7.88,9,100,False
iteration794,36,790,7.9,9,100,False
iteration794,37,803,8.03,9,100,False
iteration794,38,817,8.17,9,100,False
iteration794,39,824,8.24,9,100,False
iteration794,40,835,8.35,9,100,False
iteration794,41,840,8.4,9,100,False
iteration794,42,842,8.42,9,100,False
iteration794,43,855,8.55,9,100,False
iteration794,44,868,8.68,9,100,False
iteration794,45,881,8.81,9,100,False
iteration794,46,879,8.79,9,100,False
iteration794,47,882,8.82,9,100,False
iteration794,48,880,8.8,10,100,True
iteration795,1,92,0.92,4,100,False
iteration795,2,184,1.84,4,100,False
iteration795,3,249,2.49,5,100,False
iteration795,4,318,3.18,5,100,False
iteration795,5,386,3.86,5,100,False
iteration795,6,420,4.2,6,100,False
iteration795,7,429,4.29,6,100,False
iteration795,8,464,4.64,6,100,False
iteration795,9,471,4.71,6,100,False
iteration795,10,472,4.72,6,100,False
iteration795,11,496,4.96,7,100,False
iteration795,12,516,5.16,7,100,False
iteration795,13,530,5.3,7,100,False
iteration795,14,540,5.4,7,100,False
iteration795,15,564,5.64,7,100,False
iteration795,16,585,5.85,7,100,False
iteration795,17,581,5.81,7,100,False
iteration795,18,593,5.93,7,100,False
iteration795,19,606,6.06,7,100,False
iteration795,20,601,6.01,7,100,False
iteration795,21,600,6.0,7,100,False
iteration795,22,606,6.06,7,100,False
iteration795,23,610,6.1,7,100,False
iteration795,24,611,6.11,7,100,False
iteration795,25,616,6.16,8,100,False
iteration795,26,631,6.31,8,100,False
iteration795,27,645,6.45,8,100,False
iteration795,28,661,6.61,8,100,False
iteration795,29,690,6.9,8,100,False
iteration795,30,714,7.14,8,100,False
iteration795,31,720,7.2,9,100,False
iteration795,32,741,7.41,9,100,False
iteration795,33,754,7.54,9,100,False
iteration795,34,760,7.6,9,100,False
iteration795,35,761,7.61,9,100,False
iteration795,36,777,7.77,9,100,False
iteration795,37,795,7.95,9,100,False
iteration795,38,807,8.07,9,100,False
iteration795,39,821,8.21,9,100,False
iteration795,40,831,8.31,9,100,False
iteration795,41,843,8.43,9,100,False
iteration795,42,845,8.45,9,100,False
iteration795,43,846,8.46,9,100,False
iteration795,44,838,8.38,9,100,False
iteration795,45,846,8.46,9,100,False
iteration795,46,845,8.45,9,100,False
iteration795,47,857,8.57,9,100,False
iteration795,48,858,8.58,9,100,False
iteration795,49,863,8.63,9,100,False
iteration795,50,872,8.72,9,100,False
iteration795,51,869,8.69,9,100,False
iteration795,52,876,8.76,9,100,False
iteration795,53,877,8.77,9,100,False
iteration795,54,878,8.78,9,100,False
iteration795,55,887,8.87,9,100,False
iteration795,56,892,8.92,9,100,False
iteration795,57,894,8.94,9,100,False
iteration795,58,895,8.95,9,100,False
iteration795,59,898,8.98,9,100,False
iteration795,60,897,8.97,9,100,False
iteration795,61,896,8.96,9,100,False
iteration795,62,897,8.97,9,100,False
iteration795,63,897,8.97,9,100,False
iteration795,64,898,8.98,9,100,False
iteration795,65,900,9.0,10,100,True
iteration796,1,105,1.05,4,100,False
iteration796,2,203,2.03,4,100,False
iteration796,3,247,2.47,5,100,False
iteration796,4,288,2.88,5,100,False
iteration796,5,324,3.24,5,100,False
iteration796,6,359,3.59,5,100,False
iteration796,7,379,3.79,5,100,False
iteration796,8,398,3.98,5,100,False
iteration796,9,427,4.27,5,100,False
iteration796,10,441,4.41,5,100,False
iteration796,11,460,4.6,6,100,False
iteration796,12,481,4.81,6,100,False
iteration796,13,499,4.99,6,100,False
iteration796,14,503,5.03,6,100,False
iteration796,15,506,5.06,6,100,False
iteration796,16,512,5.12,6,100,False
iteration796,17,513,5.13,6,100,False
iteration796,18,521,5.21,6,100,False
iteration796,19,530,5.3,6,100,False
iteration796,20,538,5.38,6,100,False
iteration796,21,542,5.42,6,100,False
iteration796,22,549,5.49,6,100,False
iteration796,23,561,5.61,7,100,False
iteration796,24,560,5.6,7,100,False
iteration796,25,567,5.67,7,100,False
iteration796,26,576,5.76,7,100,False
iteration796,27,584,5.84,7,100,False
iteration796,28,586,5.86,7,100,False
iteration796,29,589,5.89,7,100,False
iteration796,30,604,6.04,7,100,False
iteration796,31,610,6.1,7,100,False
iteration796,32,613,6.13,7,100,False
iteration796,33,619,6.19,8,100,False
iteration796,34,640,6.4,8,100,False
iteration796,35,648,6.48,8,100,False
iteration796,36,666,6.66,8,100,False
iteration796,37,673,6.73,8,100,False
iteration796,38,678,6.78,8,100,False
iteration796,39,693,6.93,8,100,False
iteration796,40,691,6.91,8,100,False
iteration796,41,713,7.13,8,100,False
iteration796,42,718,7.18,8,100,False
iteration796,43,739,7.39,9,100,False
iteration796,44,754,7.54,9,100,False
iteration796,45,769,7.69,9,100,False
iteration796,46,769,7.69,9,100,False
iteration796,47,772,7.72,9,100,False
iteration796,48,790,7.9,9,100,False
iteration796,49,806,8.06,9,100,False
iteration796,50,805,8.05,9,100,False
iteration796,51,817,8.17,9,100,False
iteration796,52,820,8.2,9,100,False
iteration796,53,813,8.13,9,100,False
iteration796,54,823,8.23,9,100,False
iteration796,55,834,8.34,9,100,False
iteration796,56,834,8.34,9,100,False
iteration796,57,846,8.46,9,100,False
iteration796,58,853,8.53,9,100,False
iteration796,59,862,8.62,9,100,False
iteration796,60,865,8.65,9,100,False
iteration796,61,866,8.66,9,100,False
iteration796,62,869,8.69,9,100,False
iteration796,63,879,8.79,9,100,False
iteration796,64,871,8.71,9,100,False
iteration796,65,866,8.66,9,100,False
iteration796,66,874,8.74,9,100,False
iteration796,67,872,8.72,9,100,False
iteration796,68,867,8.67,9,100,False
iteration796,69,870,8.7,9,100,False
iteration796,70,870,8.7,9,100,False
iteration796,71,873,8.73,9,100,False
iteration796,72,870,8.7,9,100,False
iteration796,73,865,8.65,9,100,False
iteration796,74,864,8.64,9,100,False
iteration796,75,876,8.76,9,100,False
iteration796,76,886,8.86,10,100,True
iteration797,1,100,1.0,3,100,False
iteration797,2,183,1.83,4,100,False
iteration797,3,255,2.55,4,100,False
iteration797,4,288,2.88,4,100,False
iteration797,5,308,3.08,4,100,False
iteration797,6,318,3.18,5,100,False
iteration797,7,337,3.37,5,100,False
iteration797,8,351,3.51,5,100,False
iteration797,9,366,3.66,5,100,False
iteration797,10,374,3.74,5,100,False
iteration797,11,384,3.84,5,100,False
iteration797,12,405,4.05,6,100,False
iteration797,13,419,4.19,6,100,False
iteration797,14,430,4.3,6,100,False
iteration797,15,458,4.58,6,100,False
iteration797,16,468,4.68,6,100,False
iteration797,17,486,4.86,6,100,False
iteration797,18,489,4.89,6,100,False
iteration797,19,504,5.04,6,100,False
iteration797,20,520,5.2,6,100,False
iteration797,21,535,5.35,7,100,False
iteration797,22,549,5.49,7,100,False
iteration797,23,557,5.57,7,100,False
iteration797,24,571,5.71,7,100,False
iteration797,25,573,5.73,7,100,False
iteration797,26,588,5.88,8,100,False
iteration797,27,597,5.97,8,100,False
iteration797,28,619,6.19,8,100,False
iteration797,29,632,6.32,8,100,False
iteration797,30,649,6.49,8,100,False
iteration797,31,666,6.66,8,100,False
iteration797,32,697,6.97,8,100,False
iteration797,33,713,7.13,8,100,False
iteration797,34,733,7.33,8,100,False
iteration797,35,743,7.43,8,100,False
iteration797,36,750,7.5,8,100,False
iteration797,37,755,7.55,8,100,False
iteration797,38,772,7.72,8,100,False
iteration797,39,772,7.72,8,100,False
iteration797,40,781,7.81,9,100,False
iteration797,41,792,7.92,9,100,False
iteration797,42,798,7.98,9,100,False
iteration797,43,801,8.01,9,100,False
iteration797,44,801,8.01,9,100,False
iteration797,45,800,8.0,9,100,False
iteration797,46,804,8.04,9,100,False
iteration797,47,818,8.18,10,100,True
iteration798,1,107,1.07,4,100,False
iteration798,2,234,2.34,5,100,False
iteration798,3,300,3.0,5,100,False
iteration798,4,323,3.23,5,100,False
iteration798,5,360,3.6,6,100,False
iteration798,6,390,3.9,6,100,False
iteration798,7,414,4.14,6,100,False
iteration798,8,429,4.29,6,100,False
iteration798,9,452,4.52,6,100,False
iteration798,10,458,4.58,6,100,False
iteration798,11,474,4.74,6,100,False
iteration798,12,491,4.91,6,100,False
iteration798,13,500,5.0,6,100,False
iteration798,14,501,5.01,6,100,False
iteration798,15,516,5.16,7,100,False
iteration798,16,539,5.39,7,100,False
iteration798,17,559,5.59,7,100,False
iteration798,18,570,5.7,7,100,False
iteration798,19,580,5.8,7,100,False
iteration798,20,591,5.91,8,100,False
iteration798,21,603,6.03,8,100,False
iteration798,22,615,6.15,8,100,False
iteration798,23,626,6.26,8,100,False
iteration798,24,635,6.35,8,100,False
iteration798,25,641,6.41,8,100,False
iteration798,26,644,6.44,8,100,False
iteration798,27,654,6.54,8,100,False
iteration798,28,676,6.76,8,100,False
iteration798,29,685,6.85,8,100,False
iteration798,30,695,6.95,8,100,False
iteration798,31,716,7.16,8,100,False
iteration798,32,718,7.18,8,100,False
iteration798,33,722,7.22,8,100,False
iteration798,34,744,7.44,8,100,False
iteration798,35,753,7.53,8,100,False
iteration798,36,759,7.59,9,100,False
iteration798,37,761,7.61,9,100,False
iteration798,38,761,7.61,9,100,False
iteration798,39,772,7.72,9,100,False
iteration798,40,768,7.68,9,100,False
iteration798,41,771,7.71,9,100,False
iteration798,42,771,7.71,9,100,False
iteration798,43,776,7.76,9,100,False
iteration798,44,782,7.82,9,100,False
iteration798,45,786,7.86,9,100,False
iteration798,46,801,8.01,9,100,False
iteration798,47,812,8.12,9,100,False
iteration798,48,815,8.15,9,100,False
iteration798,49,825,8.25,9,100,False
iteration798,50,833,8.33,9,100,False
iteration798,51,847,8.47,9,100,False
iteration798,52,859,8.59,9,100,False
iteration798,53,869,8.69,9,100,False
iteration798,54,882,8.82,9,100,False
iteration798,55,883,8.83,9,100,False
iteration798,56,886,8.86,9,100,False
iteration798,57,884,8.84,9,100,False
iteration798,58,888,8.88,9,100,False
iteration798,59,891,8.91,9,100,False
iteration798,60,884,8.84,9,100,False
iteration798,61,883,8.83,9,100,False
iteration798,62,887,8.87,9,100,False
iteration798,63,889,8.89,9,100,False
iteration798,64,888,8.88,9,100,False
iteration798,65,892,8.92,9,100,False
iteration798,66,890,8.9,10,100,True
iteration799,1,108,1.08,3,100,False
iteration799,2,184,1.84,4,100,False
iteration799,3,256,2.56,4,100,False
iteration799,4,293,2.93,4,100,False
iteration799,5,325,3.25,5,100,False
iteration799,6,345,3.45,5,100,False
iteration799,7,367,3.67,5,100,False
iteration799,8,376,3.76,5,100,False
iteration799,9,377,3.77,6,100,False
iteration799,10,395,3.95,6,100,False
iteration799,11,401,4.01,6,100,False
iteration799,12,419,4.19,6,100,False
iteration799,13,435,4.35,6,100,False
iteration799,14,445,4.45,6,100,False
iteration799,15,454,4.54,6,100,False
iteration799,16,462,4.62,6,100,False
iteration799,17,488,4.88,6,100,False
iteration799,18,511,5.11,6,100,False
iteration799,19,530,5.3,6,100,False
iteration799,20,532,5.32,6,100,False
iteration799,21,551,5.51,6,100,False
iteration799,22,557,5.57,6,100,False
iteration799,23,563,5.63,6,100,False
iteration799,24,567,5.67,6,100,False
iteration799,25,576,5.76,7,100,False
iteration799,26,586,5.86,7,100,False
iteration799,27,596,5.96,7,100,False
iteration799,28,596,5.96,7,100,False
iteration799,29,603,6.03,7,100,False
iteration799,30,608,6.08,7,100,False
iteration799,31,611,6.11,7,100,False
iteration799,32,625,6.25,7,100,False
iteration799,33,624,6.24,7,100,False
iteration799,34,634,6.34,8,100,False
iteration799,35,646,6.46,8,100,False
iteration799,36,663,6.63,8,100,False
iteration799,37,665,6.65,8,100,False
iteration799,38,677,6.77,8,100,False
iteration799,39,681,6.81,8,100,False
iteration799,40,685,6.85,8,100,False
iteration799,41,688,6.88,8,100,False
iteration799,42,703,7.03,8,100,False
iteration799,43,716,7.16,8,100,False
iteration799,44,721,7.21,8,100,False
iteration799,45,731,7.31,8,100,False
iteration799,46,727,7.27,8,100,False
iteration799,47,738,7.38,8,100,False
iteration799,48,732,7.32,9,100,False
iteration799,49,741,7.41,9,100,False
iteration799,50,745,7.45,9,100,False
iteration799,51,746,7.46,9,100,False
iteration799,52,769,7.69,9,100,False
iteration799,53,774,7.74,10,100,True
iteration800,1,103,1.03,4,100,False
iteration800,2,208,2.08,6,100,False
iteration800,3,302,3.02,6,100,False
iteration800,4,381,3.81,7,100,False
iteration800,5,455,4.55,7,100,False
iteration800,6,528,5.28,7,100,False
iteration800,7,562,5.62,7,100,False
iteration800,8,588,5.88,7,100,False
iteration800,9,601,6.01,7,100,False
iteration800,10,614,6.14,7,100,False
iteration800,11,621,6.21,7,100,False
iteration800,12,646,6.46,8,100,False
iteration800,13,647,6.47,8,100,False
iteration800,14,656,6.56,8,100,False
iteration800,15,681,6.81,8,100,False
iteration800,16,671,6.71,8,100,False
iteration800,17,676,6.76,8,100,False
iteration800,18,683,6.83,8,100,False
iteration800,19,684,6.84,8,100,False
iteration800,20,694,6.94,8,100,False
iteration800,21,695,6.95,9,100,False
iteration800,22,700,7.0,9,100,False
iteration800,23,702,7.02,9,100,False
iteration800,24,704,7.04,9,100,False
iteration800,25,719,7.19,9,100,False
iteration800,26,723,7.23,9,100,False
iteration800,27,733,7.33,9,100,False
iteration800,28,745,7.45,9,100,False
iteration800,29,754,7.54,9,100,False
iteration800,30,761,7.61,9,100,False
iteration800,31,761,7.61,9,100,False
iteration800,32,764,7.64,9,100,False
iteration800,33,760,7.6,9,100,False
iteration800,34,766,7.66,9,100,False
iteration800,35,774,7.74,9,100,False
iteration800,36,773,7.73,9,100,False
iteration800,37,780,7.8,9,100,False
iteration800,38,793,7.93,9,100,False
iteration800,39,799,7.99,9,100,False
iteration800,40,804,8.04,9,100,False
iteration800,41,812,8.12,9,100,False
iteration800,42,811,8.11,9,100,False
iteration800,43,823,8.23,9,100,False
iteration800,44,831,8.31,9,100,False
iteration800,45,828,8.28,9,100,False
iteration800,46,852,8.52,9,100,False
iteration800,47,863,8.63,10,100,True
iteration801,1,101,1.01,4,100,False
iteration801,2,206,2.06,5,100,False
iteration801,3,304,3.04,6,100,False
iteration801,4,362,3.62,6,100,False
iteration801,5,387,3.87,6,100,False
iteration801,6,424,4.24,6,100,False
iteration801,7,448,4.48,6,100,False
iteration801,8,488,4.88,6,100,False
iteration801,9,505,5.05,6,100,False
iteration801,10,536,5.36,6,100,False
iteration801,11,543,5.43,7,100,False
iteration801,12,551,5.51,7,100,False
iteration801,13,555,5.55,7,100,False
iteration801,14,571,5.71,7,100,False
iteration801,15,576,5.76,7,100,False
iteration801,16,586,5.86,7,100,False
iteration801,17,596,5.96,7,100,False
iteration801,18,605,6.05,8,100,False
iteration801,19,619,6.19,8,100,False
iteration801,20,622,6.22,8,100,False
iteration801,21,633,6.33,8,100,False
iteration801,22,647,6.47,8,100,False
iteration801,23,652,6.52,8,100,False
iteration801,24,657,6.57,8,100,False
iteration801,25,677,6.77,8,100,False
iteration801,26,691,6.91,8,100,False
iteration801,27,697,6.97,8,100,False
iteration801,28,698,6.98,8,100,False
iteration801,29,702,7.02,8,100,False
iteration801,30,717,7.17,8,100,False
iteration801,31,733,7.33,9,100,False
iteration801,32,742,7.42,9,100,False
iteration801,33,748,7.48,9,100,False
iteration801,34,746,7.46,9,100,False
iteration801,35,762,7.62,9,100,False
iteration801,36,771,7.71,9,100,False
iteration801,37,777,7.77,9,100,False
iteration801,38,786,7.86,9,100,False
iteration801,39,790,7.9,9,100,False
iteration801,40,794,7.94,9,100,False
iteration801,41,803,8.03,9,100,False
iteration801,42,809,8.09,9,100,False
iteration801,43,820,8.2,9,100,False
iteration801,44,837,8.37,9,100,False
iteration801,45,835,8.35,9,100,False
iteration801,46,840,8.4,9,100,False
iteration801,47,843,8.43,9,100,False
iteration801,48,846,8.46,9,100,False
iteration801,49,853,8.53,9,100,False
iteration801,50,847,8.47,9,100,False
iteration801,51,850,8.5,9,100,False
iteration801,52,856,8.56,9,100,False
iteration801,53,858,8.58,9,100,False
iteration801,54,857,8.57,9,100,False
iteration801,55,851,8.51,9,100,False
iteration801,56,844,8.44,9,100,False
iteration801,57,850,8.5,9,100,False
iteration801,58,854,8.54,10,100,True
iteration802,1,109,1.09,4,100,False
iteration802,2,220,2.2,6,100,False
iteration802,3,322,3.22,6,100,False
iteration802,4,375,3.75,6,100,False
iteration802,5,417,4.17,6,100,False
iteration802,6,433,4.33,6,100,False
iteration802,7,460,4.6,7,100,False
iteration802,8,489,4.89,7,100,False
iteration802,9,518,5.18,7,100,False
iteration802,10,540,5.4,7,100,False
iteration802,11,545,5.45,7,100,False
iteration802,12,552,5.52,7,100,False
iteration802,13,561,5.61,7,100,False
iteration802,14,565,5.65,7,100,False
iteration802,15,578,5.78,7,100,False
iteration802,16,609,6.09,7,100,False
iteration802,17,618,6.18,7,100,False
iteration802,18,625,6.25,8,100,False
iteration802,19,627,6.27,8,100,False
iteration802,20,637,6.37,8,100,False
iteration802,21,654,6.54,8,100,False
iteration802,22,669,6.69,8,100,False
iteration802,23,676,6.76,8,100,False
iteration802,24,681,6.81,8,100,False
iteration802,25,688,6.88,8,100,False
iteration802,26,698,6.98,8,100,False
iteration802,27,703,7.03,8,100,False
iteration802,28,693,6.93,8,100,False
iteration802,29,703,7.03,8,100,False
iteration802,30,707,7.07,8,100,False
iteration802,31,723,7.23,8,100,False
iteration802,32,724,7.24,8,100,False
iteration802,33,730,7.3,9,100,False
iteration802,34,740,7.4,9,100,False
iteration802,35,744,7.44,9,100,False
iteration802,36,755,7.55,9,100,False
iteration802,37,751,7.51,9,100,False
iteration802,38,771,7.71,9,100,False
iteration802,39,786,7.86,9,100,False
iteration802,40,802,8.02,10,100,True
iteration803,1,93,0.93,3,100,False
iteration803,2,196,1.96,4,100,False
